file_name,harmonic,closeness_centrality,pagerank,degree_centrality,betweenness_centrality,all_subgraphs
es_gsd-ud-train_3471.graphml,0,0,1,0,0,0
es_gsd-ud-train_10050.graphml,2,1,0,0,1,1
es_gsd-ud-train_8393.graphml,1,1,1,1,1,1
es_gsd-ud-train_12894.graphml,3,2,3,3,2,2
es_gsd-ud-train_11267.graphml,1,1,1,1,1,1
es_gsd-ud-train_2646.graphml,0,0,0,0,0,0
es_gsd-ud-train_7060.graphml,2,1,2,2,1,1
es_gsd-ud-train_9699.graphml,1,1,2,0,1,1
es_gsd-ud-train_5600.graphml,1,0,1,1,0,1
es_gsd-ud-train_13407.graphml,1,1,1,1,1,1
es_gsd-ud-train_6412.graphml,0,0,2,0,0,0
es_gsd-ud-train_10615.graphml,1,1,1,1,1,1
es_gsd-ud-train_3234.graphml,0,0,0,0,0,0
es_gsd-ud-train_613.graphml,9,7,6,3,9,7
es_gsd-ud-train_7118.graphml,0,0,0,0,0,1
es_gsd-ud-train_5778.graphml,1,1,0,0,1,1
es_gsd-ud-train_12075.graphml,2,2,2,2,2,2
es_gsd-ud-train_1454.graphml,2,2,2,2,2,2
es_gsd-ud-train_7881.graphml,2,1,2,2,2,1
es_gsd-ud-train_4272.graphml,0,0,1,1,0,0
es_gsd-ud-train_5610.graphml,0,0,0,0,0,0
es_gsd-ud-train_13417.graphml,1,1,1,1,1,1
es_gsd-ud-train_12884.graphml,1,1,2,0,1,1
es_gsd-ud-train_8383.graphml,0,0,0,0,0,0
es_gsd-ud-train_11277.graphml,2,2,4,0,2,2
es_gsd-ud-train_2656.graphml,0,0,1,0,0,0
es_gsd-ud-train_9689.graphml,0,0,0,0,0,0
es_gsd-ud-train_7070.graphml,2,1,2,2,1,1
es_gsd-ud-train_12065.graphml,2,2,2,2,2,2
es_gsd-ud-train_1444.graphml,2,1,2,2,2,2
es_gsd-ud-train_5768.graphml,7,5,7,7,5,5
es_gsd-ud-train_7891.graphml,2,2,2,2,2,2
es_gsd-ud-train_4262.graphml,1,1,2,0,1,1
es_gsd-ud-train_6402.graphml,0,0,0,0,0,0
es_gsd-ud-train_603.graphml,1,1,3,1,1,1
es_gsd-ud-train_7108.graphml,1,2,4,1,1,1
es_gsd-ud-train_10605.graphml,1,1,1,1,1,1
es_gsd-ud-train_3224.graphml,2,2,3,2,2,2
es_gsd-ud-train_13761.graphml,1,1,3,1,1,1
es_gsd-ud-train_11898.graphml,4,2,7,4,2,3
es_gsd-ud-train_5566.graphml,0,0,0,0,0,0
es_gsd-ud-train_7306.graphml,1,1,0,0,1,1
es_gsd-ud-train_2520.graphml,0,0,1,1,0,0
es_gsd-ud-train_11101.graphml,3,3,2,2,3,3
es_gsd-ud-train_13619.graphml,1,1,1,1,1,1
es_gsd-ud-train_4114.graphml,0,0,1,0,0,0
es_gsd-ud-train_1732.graphml,0,1,0,0,0,1
es_gsd-ud-train_8814.graphml,0,1,4,0,1,1
es_gsd-ud-train_12313.graphml,5,5,5,5,5,5
es_gsd-ud-train_3152.graphml,5,4,5,5,4,4
es_gsd-ud-train_10573.graphml,4,3,0,0,4,4
es_gsd-ud-train_9487.graphml,0,0,1,1,0,0
es_gsd-ud-train_575.graphml,1,1,1,1,1,1
es_gsd-ud-train_6774.graphml,0,0,2,0,0,0
es_gsd-ud-train_2458.graphml,1,1,0,0,1,1
es_gsd-ud-train_11079.graphml,3,3,0,0,3,3
es_gsd-ud-train_7316.graphml,0,0,0,0,0,0
es_gsd-ud-train_2530.graphml,3,1,3,3,0,1
es_gsd-ud-train_11111.graphml,0,0,1,1,0,0
es_gsd-ud-train_13771.graphml,0,0,2,0,0,0
es_gsd-ud-train_5576.graphml,0,2,4,0,3,2
es_gsd-ud-train_11888.graphml,1,1,1,1,1,1
es_gsd-ud-train_565.graphml,1,0,1,1,0,0
es_gsd-ud-train_3142.graphml,0,0,0,0,0,0
es_gsd-ud-train_10563.graphml,0,0,0,0,0,0
es_gsd-ud-train_9497.graphml,1,1,2,1,1,1
es_gsd-ud-train_2448.graphml,1,1,1,1,1,1
es_gsd-ud-train_11069.graphml,1,1,1,1,1,1
es_gsd-ud-train_6764.graphml,3,2,3,3,2,2
es_gsd-ud-train_4104.graphml,0,0,1,0,0,0
es_gsd-ud-train_13609.graphml,1,2,1,0,4,2
es_gsd-ud-train_1722.graphml,1,1,1,1,1,1
es_gsd-ud-train_12303.graphml,2,1,2,2,1,1
es_gsd-ud-train_8804.graphml,1,1,2,1,1,1
es_gsd-ud-train_13134.graphml,3,3,3,3,3,3
es_gsd-ud-train_4639.graphml,0,0,0,0,0,0
es_gsd-ud-train_5333.graphml,0,0,1,0,0,0
es_gsd-ud-train_14172.graphml,0,1,0,0,1,1
es_gsd-ud-train_258.graphml,2,2,2,2,2,2
es_gsd-ud-train_7553.graphml,1,0,1,1,0,0
es_gsd-ud-train_6059.graphml,1,1,2,1,1,1
es_gsd-ud-train_11754.graphml,1,0,1,1,0,0
es_gsd-ud-train_2375.graphml,1,1,1,1,1,1
es_gsd-ud-train_1986.graphml,0,0,1,0,0,0
es_gsd-ud-train_4741.graphml,1,1,2,2,1,1
es_gsd-ud-train_12546.graphml,2,1,2,2,2,2
es_gsd-ud-train_1167.graphml,0,0,0,0,0,0
es_gsd-ud-train_320.graphml,1,1,0,0,1,1
es_gsd-ud-train_10326.graphml,0,0,0,0,0,0
es_gsd-ud-train_3707.graphml,2,1,3,3,1,2
es_gsd-ud-train_6121.graphml,1,1,2,1,1,1
es_gsd-ud-train_248.graphml,3,3,2,2,3,3
es_gsd-ud-train_14162.graphml,4,4,8,8,4,4
es_gsd-ud-train_7543.graphml,1,1,2,2,1,1
es_gsd-ud-train_11744.graphml,0,1,0,0,0,1
es_gsd-ud-train_2365.graphml,0,0,1,0,0,0
es_gsd-ud-train_1996.graphml,1,1,0,0,1,1
es_gsd-ud-train_6049.graphml,0,1,0,0,0,1
es_gsd-ud-train_4629.graphml,0,0,0,0,0,0
es_gsd-ud-train_13124.graphml,1,1,1,1,1,1
es_gsd-ud-train_5323.graphml,0,0,0,0,0,0
es_gsd-ud-train_10336.graphml,1,1,1,1,1,1
es_gsd-ud-train_3717.graphml,2,1,2,2,1,1
es_gsd-ud-train_330.graphml,0,0,0,0,0,0
es_gsd-ud-train_6131.graphml,1,1,2,2,1,1
es_gsd-ud-train_4751.graphml,2,2,2,2,2,2
es_gsd-ud-train_12556.graphml,1,1,2,1,1,1
es_gsd-ud-train_1177.graphml,0,0,2,2,0,0
es_gsd-ud-train_2599.graphml,1,1,1,1,1,1
es_gsd-ud-train_3093.graphml,1,1,1,1,1,1
es_gsd-ud-train_9546.graphml,1,1,2,2,1,1
es_gsd-ud-train_11821.graphml,0,0,0,0,0,0
es_gsd-ud-train_8134.graphml,0,0,0,0,0,0
es_gsd-ud-train_4834.graphml,0,0,0,0,0,0
es_gsd-ud-train_11959.graphml,0,0,2,2,0,0
es_gsd-ud-train_3872.graphml,1,0,2,0,1,0
es_gsd-ud-train_11831.graphml,1,0,1,1,0,0
es_gsd-ud-train_2589.graphml,0,0,0,0,0,0
es_gsd-ud-train_3083.graphml,2,2,4,4,2,2
es_gsd-ud-train_9556.graphml,0,0,1,0,0,0
es_gsd-ud-train_11949.graphml,3,3,4,3,3,3
es_gsd-ud-train_3862.graphml,0,0,1,0,0,0
es_gsd-ud-train_8124.graphml,2,3,0,0,3,2
es_gsd-ud-train_4824.graphml,0,0,0,0,0,0
es_gsd-ud-train_8619.graphml,0,0,0,0,0,0
es_gsd-ud-train_13814.graphml,1,1,2,1,1,1
es_gsd-ud-train_9313.graphml,1,1,2,1,1,1
es_gsd-ud-train_6979.graphml,0,0,0,0,0,0
es_gsd-ud-train_12487.graphml,0,1,1,0,2,1
es_gsd-ud-train_4680.graphml,0,0,1,0,0,0
es_gsd-ud-train_11695.graphml,0,0,0,0,0,0
es_gsd-ud-train_8761.graphml,1,1,1,1,1,1
es_gsd-ud-train_1847.graphml,0,0,1,0,0,0
es_gsd-ud-train_6198.graphml,1,1,0,0,1,1
es_gsd-ud-train_399.graphml,2,1,1,1,1,1
es_gsd-ud-train_7492.graphml,1,0,1,1,1,1
es_gsd-ud-train_6801.graphml,0,0,1,0,0,0
es_gsd-ud-train_12497.graphml,1,1,1,1,1,1
es_gsd-ud-train_6969.graphml,2,2,2,2,2,2
es_gsd-ud-train_4690.graphml,2,2,1,1,2,2
es_gsd-ud-train_8609.graphml,1,1,1,1,1,1
es_gsd-ud-train_9303.graphml,1,1,0,0,1,1
es_gsd-ud-train_13804.graphml,2,2,1,0,2,2
es_gsd-ud-train_6811.graphml,0,0,1,0,0,0
es_gsd-ud-train_6188.graphml,0,0,1,1,0,0
es_gsd-ud-train_11685.graphml,0,0,1,0,0,0
es_gsd-ud-train_8771.graphml,0,0,1,1,0,0
es_gsd-ud-train_1857.graphml,0,0,2,0,0,1
es_gsd-ud-train_389.graphml,2,3,2,2,3,3
es_gsd-ud-train_7482.graphml,1,1,1,1,1,1
es_gsd-ud-train_10818.graphml,3,2,3,3,3,2
es_gsd-ud-train_2933.graphml,0,0,1,0,0,0
es_gsd-ud-train_9075.graphml,1,1,1,1,1,1
es_gsd-ud-train_10181.graphml,1,0,1,1,0,0
es_gsd-ud-train_187.graphml,0,0,0,0,0,0
es_gsd-ud-train_5975.graphml,0,1,0,0,1,1
es_gsd-ud-train_6386.graphml,0,0,4,0,0,0
es_gsd-ud-train_966.graphml,0,0,1,0,0,0
es_gsd-ud-train_10960.graphml,2,1,2,2,0,1
es_gsd-ud-train_13393.graphml,1,1,1,1,1,1
es_gsd-ud-train_9894.graphml,1,1,4,1,1,1
es_gsd-ud-train_12699.graphml,1,1,2,1,1,1
es_gsd-ud-train_5194.graphml,2,1,2,2,2,2
es_gsd-ud-train_8407.graphml,1,2,3,1,2,2
es_gsd-ud-train_197.graphml,1,0,2,2,0,1
es_gsd-ud-train_9065.graphml,1,0,3,2,1,1
es_gsd-ud-train_10191.graphml,1,0,2,2,0,0
es_gsd-ud-train_5965.graphml,1,0,1,1,0,0
es_gsd-ud-train_6396.graphml,1,1,1,1,1,1
es_gsd-ud-train_10808.graphml,0,0,1,1,0,0
es_gsd-ud-train_2923.graphml,0,0,1,0,0,0
es_gsd-ud-train_8417.graphml,3,2,3,3,2,2
es_gsd-ud-train_10970.graphml,1,2,1,1,2,3
es_gsd-ud-train_9884.graphml,2,1,2,2,2,1
es_gsd-ud-train_13383.graphml,0,0,0,0,0,0
es_gsd-ud-train_976.graphml,1,1,2,1,1,1
es_gsd-ud-train_5184.graphml,1,1,0,0,1,1
es_gsd-ud-train_12689.graphml,0,0,1,0,0,0
es_gsd-ud-train_7940.graphml,2,2,3,2,2,2
es_gsd-ud-train_1595.graphml,4,2,4,4,2,2
es_gsd-ud-train_9620.graphml,1,1,2,0,1,1
es_gsd-ud-train_7838.graphml,0,1,4,3,0,1
es_gsd-ud-train_9758.graphml,1,1,1,1,1,1
es_gsd-ud-train_8252.graphml,1,1,2,1,1,1
es_gsd-ud-train_12955.graphml,0,0,0,0,0,0
es_gsd-ud-train_2787.graphml,1,1,2,0,1,1
es_gsd-ud-train_9630.graphml,0,0,2,0,0,0
es_gsd-ud-train_7950.graphml,0,0,0,0,0,0
es_gsd-ud-train_1585.graphml,1,1,1,1,1,0
es_gsd-ud-train_9748.graphml,2,2,2,2,2,2
es_gsd-ud-train_12945.graphml,2,0,3,3,0,0
es_gsd-ud-train_8242.graphml,1,1,0,0,1,2
es_gsd-ud-train_2797.graphml,1,1,1,1,1,1
es_gsd-ud-train_7828.graphml,1,1,0,0,1,1
es_gsd-ud-train_10586.graphml,5,4,5,5,4,4
es_gsd-ud-train_9472.graphml,2,1,2,2,1,1
es_gsd-ud-train_4878.graphml,0,0,0,0,0,0
es_gsd-ud-train_580.graphml,1,1,2,0,1,1
es_gsd-ud-train_6781.graphml,0,0,0,0,0,0
es_gsd-ud-train_8178.graphml,0,0,0,0,0,0
es_gsd-ud-train_11915.graphml,1,1,0,0,1,1
es_gsd-ud-train_4900.graphml,0,0,1,1,0,0
es_gsd-ud-train_8000.graphml,1,0,1,0,0,0
es_gsd-ud-train_4099.graphml,0,0,0,0,0,0
es_gsd-ud-train_3946.graphml,0,0,0,0,0,0
es_gsd-ud-train_13794.graphml,1,1,1,1,1,1
es_gsd-ud-train_8999.graphml,5,4,7,0,4,4
es_gsd-ud-train_5593.graphml,3,1,0,0,1,1
es_gsd-ud-train_11905.graphml,1,1,1,1,1,1
es_gsd-ud-train_4868.graphml,2,2,2,2,2,2
es_gsd-ud-train_590.graphml,2,2,2,2,2,2
es_gsd-ud-train_10596.graphml,0,0,0,0,0,0
es_gsd-ud-train_9462.graphml,2,1,2,2,1,1
es_gsd-ud-train_8168.graphml,0,0,0,0,0,0
es_gsd-ud-train_6791.graphml,0,0,1,1,0,0
es_gsd-ud-train_3956.graphml,1,1,1,1,1,1
es_gsd-ud-train_13784.graphml,0,0,0,0,0,0
es_gsd-ud-train_4089.graphml,0,0,2,0,0,0
es_gsd-ud-train_5583.graphml,2,2,2,2,2,2
es_gsd-ud-train_8989.graphml,4,3,4,4,4,4
es_gsd-ud-train_4910.graphml,0,0,1,0,0,0
es_gsd-ud-train_8010.graphml,1,1,0,0,1,1
es_gsd-ud-train_13920.graphml,0,1,0,0,0,1
es_gsd-ud-train_9227.graphml,1,1,1,1,1,1
es_gsd-ud-train_1192.graphml,2,2,0,0,2,2
es_gsd-ud-train_13858.graphml,0,0,0,0,0,0
es_gsd-ud-train_8655.graphml,1,1,0,0,1,1
es_gsd-ud-train_2380.graphml,0,0,0,0,0,0
es_gsd-ud-train_1973.graphml,0,0,1,0,0,0
es_gsd-ud-train_6935.graphml,1,1,1,1,1,1
es_gsd-ud-train_1182.graphml,1,1,2,1,1,1
es_gsd-ud-train_9237.graphml,2,1,2,2,2,2
es_gsd-ud-train_13930.graphml,2,1,2,2,2,1
es_gsd-ud-train_6925.graphml,1,1,1,1,1,1
es_gsd-ud-train_13848.graphml,0,0,0,0,0,0
es_gsd-ud-train_8645.graphml,0,0,1,0,0,0
es_gsd-ud-train_2390.graphml,2,2,3,2,2,2
es_gsd-ud-train_1963.graphml,2,1,0,0,2,2
es_gsd-ud-train_2807.graphml,0,1,0,0,0,1
es_gsd-ud-train_5841.graphml,1,1,2,2,1,1
es_gsd-ud-train_3494.graphml,1,1,1,1,1,1
es_gsd-ud-train_9141.graphml,0,0,0,0,0,0
es_gsd-ud-train_10854.graphml,0,1,4,0,0,1
es_gsd-ud-train_852.graphml,0,0,0,0,0,0
es_gsd-ud-train_5939.graphml,0,0,1,0,0,0
es_gsd-ud-train_8533.graphml,0,0,0,0,0,0
es_gsd-ud-train_9039.graphml,0,1,0,0,0,0
es_gsd-ud-train_5851.graphml,1,1,1,1,1,1
es_gsd-ud-train_3484.graphml,0,0,0,0,0,0
es_gsd-ud-train_9151.graphml,1,1,1,1,1,1
es_gsd-ud-train_2817.graphml,1,1,1,1,1,1
es_gsd-ud-train_8523.graphml,0,0,0,0,0,0
es_gsd-ud-train_5929.graphml,1,2,0,0,2,2
es_gsd-ud-train_9029.graphml,1,1,1,1,1,1
es_gsd-ud-train_842.graphml,0,0,0,0,0,0
es_gsd-ud-train_10844.graphml,4,3,4,4,4,4
es_gsd-ud-train_12080.graphml,0,0,0,0,0,0
es_gsd-ud-train_7874.graphml,1,1,1,1,1,1
es_gsd-ud-train_4287.graphml,2,2,2,2,2,2
es_gsd-ud-train_12919.graphml,1,0,2,1,1,0
es_gsd-ud-train_9714.graphml,1,1,3,1,1,1
es_gsd-ud-train_8366.graphml,1,0,0,0,0,1
es_gsd-ud-train_12861.graphml,3,3,3,3,3,3
es_gsd-ud-train_11292.graphml,0,0,1,0,0,1
es_gsd-ud-train_7095.graphml,0,0,0,0,0,0
es_gsd-ud-train_10798.graphml,2,2,3,2,2,2
es_gsd-ud-train_12909.graphml,2,2,2,2,2,2
es_gsd-ud-train_9704.graphml,0,0,0,0,0,0
es_gsd-ud-train_12090.graphml,0,0,0,0,0,0
es_gsd-ud-train_7864.graphml,1,0,1,1,1,1
es_gsd-ud-train_4297.graphml,1,1,1,1,1,1
es_gsd-ud-train_12871.graphml,1,0,1,1,1,1
es_gsd-ud-train_8376.graphml,1,1,0,0,1,1
es_gsd-ud-train_11282.graphml,0,1,2,0,0,1
es_gsd-ud-train_10788.graphml,0,0,0,0,0,0
es_gsd-ud-train_7085.graphml,0,0,1,0,0,0
es_gsd-ud-train_7701.graphml,0,0,0,0,0,0
es_gsd-ud-train_2127.graphml,0,1,0,0,0,1
es_gsd-ud-train_11506.graphml,0,0,0,0,0,0
es_gsd-ud-train_993.graphml,1,1,1,1,1,1
es_gsd-ud-train_10995.graphml,1,1,1,1,1,1
es_gsd-ud-train_13366.graphml,0,0,1,1,0,0
es_gsd-ud-train_9861.graphml,1,1,2,2,1,1
es_gsd-ud-train_5161.graphml,1,1,1,1,1,1
es_gsd-ud-train_3555.graphml,0,0,1,0,0,0
es_gsd-ud-train_9080.graphml,0,1,0,0,1,1
es_gsd-ud-train_10174.graphml,2,1,0,0,2,1
es_gsd-ud-train_7679.graphml,1,1,2,2,1,1
es_gsd-ud-train_172.graphml,1,0,2,2,0,0
es_gsd-ud-train_5980.graphml,3,2,4,0,0,2
es_gsd-ud-train_6373.graphml,1,1,1,1,1,1
es_gsd-ud-train_9919.graphml,2,1,2,2,1,1
es_gsd-ud-train_4513.graphml,4,3,4,4,3,3
es_gsd-ud-train_5019.graphml,0,0,1,0,0,0
es_gsd-ud-train_1335.graphml,1,0,1,1,1,0
es_gsd-ud-train_12714.graphml,4,3,4,4,2,3
es_gsd-ud-train_10985.graphml,1,1,1,1,1,1
es_gsd-ud-train_9871.graphml,0,0,0,0,0,0
es_gsd-ud-train_13376.graphml,0,0,0,0,0,0
es_gsd-ud-train_983.graphml,1,1,2,2,1,1
es_gsd-ud-train_5171.graphml,1,1,1,1,1,1
es_gsd-ud-train_7711.graphml,0,0,0,0,0,0
es_gsd-ud-train_2137.graphml,0,1,2,0,0,1
es_gsd-ud-train_11516.graphml,1,1,1,1,1,1
es_gsd-ud-train_4503.graphml,1,1,2,2,1,1
es_gsd-ud-train_9909.graphml,2,1,2,2,1,1
es_gsd-ud-train_1325.graphml,2,2,2,2,2,2
es_gsd-ud-train_12704.graphml,0,0,0,0,0,0
es_gsd-ud-train_5009.graphml,0,0,1,1,0,0
es_gsd-ud-train_7669.graphml,2,1,2,2,1,1
es_gsd-ud-train_162.graphml,1,1,1,1,1,1
es_gsd-ud-train_3545.graphml,0,0,1,0,0,0
es_gsd-ud-train_9090.graphml,1,1,1,1,1,1
es_gsd-ud-train_10164.graphml,3,2,4,4,3,3
es_gsd-ud-train_5990.graphml,0,0,1,0,0,0
es_gsd-ud-train_6363.graphml,0,0,0,0,0,0
es_gsd-ud-train_10659.graphml,1,1,1,1,1,1
es_gsd-ud-train_3278.graphml,1,1,2,1,1,1
es_gsd-ud-train_7154.graphml,0,0,1,1,0,0
es_gsd-ud-train_11353.graphml,0,0,0,0,0,0
es_gsd-ud-train_2772.graphml,0,0,0,0,0,0
es_gsd-ud-train_13533.graphml,0,1,0,0,0,0
es_gsd-ud-train_5734.graphml,2,0,2,2,0,0
es_gsd-ud-train_12039.graphml,1,1,1,1,1,1
es_gsd-ud-train_1418.graphml,0,0,0,0,0,0
es_gsd-ud-train_727.graphml,1,1,6,0,1,1
es_gsd-ud-train_10721.graphml,1,0,2,2,1,0
es_gsd-ud-train_3300.graphml,2,2,3,2,2,2
es_gsd-ud-train_6526.graphml,0,3,0,0,4,3
es_gsd-ud-train_4346.graphml,1,1,2,1,1,1
es_gsd-ud-train_12141.graphml,0,1,0,0,1,1
es_gsd-ud-train_1560.graphml,0,0,0,0,0,0
es_gsd-ud-train_13523.graphml,1,1,1,1,1,1
es_gsd-ud-train_12029.graphml,0,0,0,0,0,0
es_gsd-ud-train_1408.graphml,0,0,3,1,0,0
es_gsd-ud-train_5724.graphml,0,0,1,1,0,0
es_gsd-ud-train_7144.graphml,2,2,2,2,2,2
es_gsd-ud-train_10649.graphml,0,0,1,0,0,0
es_gsd-ud-train_3268.graphml,0,0,1,0,0,0
es_gsd-ud-train_11343.graphml,0,1,0,0,0,0
es_gsd-ud-train_2762.graphml,0,0,0,0,0,0
es_gsd-ud-train_4356.graphml,3,3,5,5,3,3
es_gsd-ud-train_12151.graphml,0,0,1,1,0,0
es_gsd-ud-train_1570.graphml,0,1,0,0,1,1
es_gsd-ud-train_10731.graphml,0,0,0,0,0,0
es_gsd-ud-train_3310.graphml,0,0,0,0,0,0
es_gsd-ud-train_737.graphml,0,0,1,1,0,0
es_gsd-ud-train_6536.graphml,1,1,4,1,1,1
es_gsd-ud-train_5452.graphml,0,0,2,2,0,0
es_gsd-ud-train_8858.graphml,2,1,3,2,2,2
es_gsd-ud-train_3887.graphml,0,0,0,0,0,0
es_gsd-ud-train_13655.graphml,0,0,0,0,0,0
es_gsd-ud-train_4158.graphml,0,0,0,0,0,0
es_gsd-ud-train_6738.graphml,1,1,1,1,1,1
es_gsd-ud-train_4.graphml,1,1,1,1,1,1
es_gsd-ud-train_2414.graphml,1,1,1,1,1,1
es_gsd-ud-train_11035.graphml,2,1,2,2,1,1
es_gsd-ud-train_7232.graphml,1,1,2,1,1,1
es_gsd-ud-train_539.graphml,1,1,1,1,1,1
es_gsd-ud-train_1606.graphml,2,2,3,1,2,2
es_gsd-ud-train_8920.graphml,1,0,2,1,1,0
es_gsd-ud-train_12227.graphml,3,3,2,2,3,3
es_gsd-ud-train_4020.graphml,4,4,4,4,4,4
es_gsd-ud-train_6640.graphml,0,0,0,0,0,0
es_gsd-ud-train_441.graphml,1,1,1,1,1,1
es_gsd-ud-train_3066.graphml,2,2,3,2,2,2
es_gsd-ud-train_10447.graphml,4,3,4,4,3,3
es_gsd-ud-train_2404.graphml,2,2,2,2,2,2
es_gsd-ud-train_11025.graphml,0,0,1,1,0,0
es_gsd-ud-train_6728.graphml,3,2,0,0,3,3
es_gsd-ud-train_7222.graphml,1,1,1,1,1,1
es_gsd-ud-train_529.graphml,0,0,2,2,0,0
es_gsd-ud-train_8848.graphml,0,0,0,0,0,0
es_gsd-ud-train_5442.graphml,0,0,0,0,0,0
es_gsd-ud-train_4148.graphml,0,0,0,0,0,0
es_gsd-ud-train_3897.graphml,1,1,0,0,1,1
es_gsd-ud-train_13645.graphml,1,1,2,1,1,1
es_gsd-ud-train_6650.graphml,0,0,0,0,0,0
es_gsd-ud-train_3076.graphml,0,0,1,0,0,0
es_gsd-ud-train_10457.graphml,1,0,1,1,0,0
es_gsd-ud-train_451.graphml,1,0,1,1,0,0
es_gsd-ud-train_1616.graphml,1,1,0,0,1,1
es_gsd-ud-train_12237.graphml,1,1,1,1,1,1
es_gsd-ud-train_8930.graphml,3,3,3,3,3,3
es_gsd-ud-train_4030.graphml,2,1,2,2,0,1
es_gsd-ud-train_5207.graphml,5,4,6,1,5,4
es_gsd-ud-train_13000.graphml,0,0,0,0,0,0
es_gsd-ud-train_11660.graphml,0,0,0,0,0,0
es_gsd-ud-train_8794.graphml,0,0,1,0,0,0
es_gsd-ud-train_2241.graphml,2,2,2,2,2,2
es_gsd-ud-train_14046.graphml,0,0,3,0,0,0
es_gsd-ud-train_57.graphml,1,2,1,1,1,2
es_gsd-ud-train_7467.graphml,4,4,4,4,4,4
es_gsd-ud-train_13999.graphml,4,2,4,4,2,2
es_gsd-ud-train_12472.graphml,1,1,1,1,1,1
es_gsd-ud-train_1053.graphml,1,0,1,1,1,1
es_gsd-ud-train_13178.graphml,0,0,2,0,0,0
es_gsd-ud-train_4675.graphml,0,0,0,0,0,0
es_gsd-ud-train_6015.graphml,1,1,2,0,1,1
es_gsd-ud-train_11718.graphml,0,0,1,0,0,0
es_gsd-ud-train_2339.graphml,1,1,4,1,1,1
es_gsd-ud-train_10212.graphml,5,4,6,6,4,4
es_gsd-ud-train_3633.graphml,1,1,2,2,1,1
es_gsd-ud-train_214.graphml,2,1,2,2,2,1
es_gsd-ud-train_11670.graphml,1,1,1,1,1,1
es_gsd-ud-train_8784.graphml,0,0,0,0,0,0
es_gsd-ud-train_2251.graphml,2,2,1,1,2,2
es_gsd-ud-train_13989.graphml,1,1,2,0,1,1
es_gsd-ud-train_14056.graphml,0,0,1,0,0,0
es_gsd-ud-train_7477.graphml,0,0,0,0,0,0
es_gsd-ud-train_47.graphml,1,1,4,1,1,1
es_gsd-ud-train_5217.graphml,2,1,2,2,2,2
es_gsd-ud-train_13010.graphml,3,3,3,3,3,3
es_gsd-ud-train_11708.graphml,0,0,0,0,0,0
es_gsd-ud-train_2329.graphml,0,1,3,3,0,1
es_gsd-ud-train_6005.graphml,1,0,1,1,1,0
es_gsd-ud-train_204.graphml,1,1,1,1,1,1
es_gsd-ud-train_10202.graphml,1,1,1,1,1,1
es_gsd-ud-train_3623.graphml,0,0,0,0,0,0
es_gsd-ud-train_12462.graphml,0,0,0,0,0,0
es_gsd-ud-train_1043.graphml,0,0,0,0,0,0
es_gsd-ud-train_4665.graphml,1,1,1,1,1,1
es_gsd-ud-train_13168.graphml,1,0,3,0,0,0
es_gsd-ud-train_11602.graphml,0,0,0,0,0,0
es_gsd-ud-train_2223.graphml,0,1,0,0,1,1
es_gsd-ud-train_14024.graphml,3,3,3,3,3,3
es_gsd-ud-train_7405.graphml,2,2,2,2,2,2
es_gsd-ud-train_35.graphml,0,2,7,7,0,2
es_gsd-ud-train_10308.graphml,1,1,2,2,1,1
es_gsd-ud-train_3729.graphml,1,0,1,1,1,1
es_gsd-ud-train_12568.graphml,0,0,0,0,0,0
es_gsd-ud-train_1149.graphml,0,1,1,0,1,0
es_gsd-ud-train_5265.graphml,0,1,6,0,2,1
es_gsd-ud-train_6896.graphml,0,0,0,0,0,0
es_gsd-ud-train_13062.graphml,3,3,3,3,3,3
es_gsd-ud-train_6077.graphml,0,0,0,0,0,0
es_gsd-ud-train_10270.graphml,2,2,3,2,2,2
es_gsd-ud-train_13883.graphml,1,1,1,1,1,1
es_gsd-ud-train_9384.graphml,0,0,1,0,0,1
es_gsd-ud-train_3651.graphml,1,1,1,1,1,1
es_gsd-ud-train_276.graphml,2,1,2,2,1,2
es_gsd-ud-train_12410.graphml,1,0,1,1,1,1
es_gsd-ud-train_1031.graphml,1,1,1,1,1,1
es_gsd-ud-train_4617.graphml,0,0,0,0,0,0
es_gsd-ud-train_5275.graphml,1,0,1,1,1,1
es_gsd-ud-train_6886.graphml,0,0,0,0,0,0
es_gsd-ud-train_12578.graphml,2,1,2,2,1,2
es_gsd-ud-train_1159.graphml,4,4,4,4,4,4
es_gsd-ud-train_13072.graphml,1,1,3,0,1,1
es_gsd-ud-train_11612.graphml,1,1,0,0,1,1
es_gsd-ud-train_2233.graphml,1,1,1,1,1,1
es_gsd-ud-train_10318.graphml,1,1,0,0,1,1
es_gsd-ud-train_3739.graphml,1,1,1,1,1,1
es_gsd-ud-train_14034.graphml,0,0,2,2,0,0
es_gsd-ud-train_25.graphml,0,0,1,1,0,0
es_gsd-ud-train_7415.graphml,0,0,0,0,0,0
es_gsd-ud-train_12400.graphml,1,1,1,1,1,1
es_gsd-ud-train_1021.graphml,0,1,0,0,1,1
es_gsd-ud-train_4607.graphml,0,1,0,0,1,1
es_gsd-ud-train_6067.graphml,0,0,1,0,0,0
es_gsd-ud-train_266.graphml,3,3,3,3,3,3
es_gsd-ud-train_10260.graphml,1,1,1,1,1,1
es_gsd-ud-train_9394.graphml,0,2,0,0,2,2
es_gsd-ud-train_13893.graphml,0,0,0,0,0,0
es_gsd-ud-train_3641.graphml,1,1,1,1,1,1
es_gsd-ud-train_2476.graphml,2,2,3,3,2,2
